accident_id,Country,Year,Month,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Population Density
ACC17062,Japan,2021,March,Highway,Snowy,454.6446409,1,91,Female,0.198566822,1,Moderate,0,0,Minor,16,0,53.14493848,3292.345174,Mechanical Failure,3,24162.15981,61074.23993,3844.37743
ACC17063,China,2021,April,Highway,Windy,95.34878137,3,66,Female,0.008251589,0,Poor,1,2,Minor,16,2,59.19116592,2257.19089,Distracted Driving,3,19761.71132,63644.81719,2870.962252
ACC17064,India,2021,September,Street,Foggy,109.5664569,1,79,Female,0.007211903,1,Good,2,2,Severe,9,3,41.61305878,1655.799322,Weather,2,4768.237861,16563.6024,383.73502
ACC17065,Brazil,2021,June,Street,Snowy,161.3430565,3,31,Female,0.238787596,0,Poor,2,1,Moderate,6,4,33.65258721,7388.074033,Drunk Driving,6,48915.22707,80136.49581,2923.999754
ACC17066,China,2021,April,Street,Snowy,209.1588096,2,32,Male,0.16145451,0,Good,2,2,Minor,12,1,23.15675994,614.8862079,Weather,7,36228.56124,22217.33812,4059.23072
ACC17067,Brazil,2021,October,Street,Windy,398.0112077,3,51,Male,0.089363371,1,Poor,2,0,Moderate,5,4,10.74843632,8566.692484,Drunk Driving,6,35761.27231,77867.0067,3694.598727
ACC17068,Japan,2021,October,Highway,Rainy,262.0858246,1,37,Male,0.188051943,0,Good,0,0,Severe,7,0,30.75107055,2713.166173,Drunk Driving,6,9627.810966,75164.54285,1441.969739
ACC17069,China,2021,October,Street,Foggy,282.6602618,4,72,Male,0.034174446,0,Good,1,2,Severe,0,4,12.58049247,1926.342258,Weather,9,8619.050535,8985.864667,3488.961874
ACC17070,USA,2021,December,Highway,Windy,388.1656191,4,50,Male,0.065785363,1,Moderate,0,2,Severe,12,2,12.18245066,4170.088448,Speeding,4,4448.487464,58854.44281,1322.006161
ACC17071,Japan,2021,April,Street,Rainy,433.3140477,1,104,Male,0.046580611,0,Good,2,1,Moderate,17,2,13.68392399,8571.429219,Drunk Driving,3,22505.11161,30843.69596,1105.292895
ACC17072,Japan,2021,March,Street,Rainy,305.8312848,3,112,Female,0.029361992,0,Poor,1,1,Severe,1,0,7.642426883,4529.401292,Weather,6,41781.15447,22994.80029,3148.266018
ACC17073,Germany,2021,October,Street,Clear,326.1935722,4,94,Female,0.06469971,0,Moderate,0,1,Severe,2,4,55.45723378,4724.271618,Distracted Driving,9,40382.10747,39053.9604,1292.188447
ACC17074,Canada,2021,November,Street,Rainy,70.18056012,2,94,Male,0.007076861,0,Poor,0,0,Moderate,10,1,16.23078424,5135.694646,Speeding,3,33739.0197,39607.38961,207.2266117
ACC17075,USA,2021,January,Main Road,Windy,450.5598621,4,89,Female,0.151921496,0,Poor,1,1,Minor,0,0,35.65937976,2394.683181,Mechanical Failure,4,48691.41766,58718.25496,1619.334958
ACC17076,USA,2021,June,Street,Clear,358.8664708,1,58,Female,0.012678403,0,Moderate,0,2,Moderate,7,1,42.69303023,158.781648,Distracted Driving,9,1696.267841,74225.73515,4858.493458
ACC17077,Japan,2021,October,Main Road,Windy,496.6114861,1,74,Male,0.09495891,1,Moderate,1,0,Minor,17,0,25.48091126,7935.237519,Mechanical Failure,9,2585.740291,29859.04357,4698.405994
ACC17078,Germany,2021,August,Highway,Clear,105.2943263,4,96,Female,0.239122013,1,Moderate,0,0,Minor,11,0,29.84989587,1557.657659,Mechanical Failure,8,47529.82736,75731.9675,1607.002813
ACC17079,UK,2021,February,Main Road,Windy,389.1121424,2,67,Female,0.165826847,1,Poor,0,0,Minor,5,2,33.88250851,2391.060318,Mechanical Failure,1,4651.872242,52207.65259,2387.693155
ACC17080,Japan,2021,November,Highway,Rainy,363.5527924,3,83,Female,0.193649678,0,Moderate,1,2,Moderate,0,4,12.30690028,5761.775522,Speeding,1,39898.72603,84800.0768,144.3765586
ACC17081,Australia,2021,May,Main Road,Snowy,120.1670693,4,63,Male,0.022180608,0,Good,1,1,Minor,0,1,16.1807664,2813.401315,Drunk Driving,6,30725.22067,67737.39291,4401.249874
ACC17082,India,2021,December,Main Road,Snowy,173.2011762,4,107,Male,0.053808382,0,Good,1,1,Severe,3,4,14.8335158,676.1693789,Drunk Driving,7,5056.687673,81257.94706,4013.385613
ACC17083,Japan,2021,December,Highway,Snowy,137.8096034,1,110,Male,0.154678958,0,Moderate,0,2,Severe,16,0,27.01059222,8326.101971,Weather,8,31250.48655,72562.76306,3454.410255
ACC17084,Russia,2021,September,Street,Snowy,347.9501474,1,87,Male,0.069913164,0,Moderate,1,0,Severe,12,0,53.08995383,2797.1647,Speeding,6,20941.26172,59524.44572,3148.507773
ACC17085,Brazil,2021,February,Street,Rainy,418.6188263,3,115,Male,0.248701104,1,Moderate,1,0,Minor,16,1,7.936716194,1412.370293,Distracted Driving,3,40169.37735,77786.11541,4464.605795
ACC17086,Japan,2021,August,Highway,Snowy,294.3993683,1,41,Female,0.181219082,1,Good,0,2,Minor,14,4,30.84992772,9818.687583,Weather,5,47568.35318,98785.46958,1624.120587
ACC17087,UK,2021,June,Highway,Snowy,319.5792982,3,34,Female,0.236144849,1,Good,2,1,Severe,15,0,38.6957091,6784.059039,Mechanical Failure,6,37835.45965,44418.86639,1843.477118
ACC17088,Germany,2021,November,Main Road,Foggy,95.7462523,3,35,Female,0.238663556,0,Good,1,1,Severe,13,3,46.64304234,6731.350751,Weather,6,17450.05633,12959.94795,776.0095533
ACC17089,Canada,2021,January,Street,Snowy,366.1878456,2,91,Male,0.079728783,1,Moderate,1,0,Moderate,6,1,44.31435814,7305.658978,Speeding,6,27530.63954,44831.44404,4206.85599
ACC17090,Australia,2021,February,Highway,Foggy,352.7591317,2,64,Female,0.211945377,0,Poor,2,0,Minor,16,1,21.66507587,147.3089973,Drunk Driving,8,3828.257316,21927.72817,3166.964138
ACC17091,Japan,2021,October,Main Road,Windy,287.7785073,2,116,Female,0.016252581,1,Moderate,0,2,Moderate,1,4,19.88122505,787.2149855,Weather,8,27658.81176,68378.26713,4971.597268
ACC17092,Russia,2021,October,Main Road,Rainy,346.3312693,3,56,Female,0.13178961,0,Poor,2,2,Minor,1,0,21.63449957,4218.840369,Drunk Driving,5,26336.3002,32346.62088,3243.946173
ACC17093,India,2021,January,Street,Foggy,156.6864673,1,117,Female,0.214180209,1,Poor,1,2,Severe,11,0,30.70538424,1711.406534,Weather,6,3854.168984,15748.86179,53.76726443
ACC17094,India,2021,August,Main Road,Foggy,100.8917078,2,82,Male,0.12681664,1,Poor,1,1,Minor,18,2,23.96230741,5906.76361,Drunk Driving,1,27733.76993,43247.83244,4927.539242
ACC17095,India,2021,May,Main Road,Clear,421.9007538,2,46,Male,0.237127932,0,Moderate,1,2,Minor,2,4,43.01697652,8858.354604,Speeding,0,17799.42794,36389.13852,3422.177842
ACC17096,UK,2021,June,Street,Windy,134.7405193,4,71,Female,0.159170025,1,Moderate,1,1,Minor,14,4,8.469310488,8118.846755,Mechanical Failure,4,35924.03884,54068.24664,3629.931895
ACC17097,Russia,2021,January,Highway,Rainy,277.3178525,3,108,Male,0.069469111,1,Poor,1,1,Minor,13,2,17.68855934,5253.792724,Weather,4,42711.59132,8805.338661,178.7996161
ACC17098,USA,2021,April,Main Road,Foggy,391.8756282,4,67,Male,0.24218494,0,Good,1,1,Moderate,13,0,36.4005003,6918.587528,Distracted Driving,7,41985.87522,84392.2474,3269.39127
ACC17099,UK,2021,May,Highway,Rainy,129.4173951,4,55,Male,0.068048474,1,Good,1,0,Minor,18,2,32.77637381,5805.797921,Weather,6,44580.19061,34305.3685,478.2415941
ACC17100,Japan,2021,May,Highway,Rainy,476.5596998,2,32,Female,0.184470821,1,Poor,2,1,Severe,4,1,25.67724892,826.4449317,Speeding,1,6240.825499,16293.63147,3553.582525
ACC17101,Germany,2021,July,Highway,Windy,467.8453202,1,73,Female,0.123333873,0,Good,0,0,Minor,7,2,46.7101038,5395.273856,Weather,9,17337.86104,41106.06263,4635.982324
ACC17102,Australia,2021,December,Street,Snowy,288.028059,4,114,Male,0.223261107,1,Good,1,2,Severe,19,3,58.13618985,2622.940002,Speeding,1,10818.11378,57605.99065,4896.171969
ACC17103,Australia,2021,July,Highway,Clear,490.6278756,1,52,Female,0.1431047,1,Moderate,2,2,Minor,6,0,17.45484517,4150.456436,Weather,2,27613.74606,83784.73095,2609.928107
ACC17104,Germany,2021,June,Street,Snowy,203.4836614,1,115,Female,0.165218345,1,Moderate,0,1,Severe,11,3,14.30887143,8006.90242,Mechanical Failure,0,49124.21362,54494.17708,1317.943704
ACC17105,China,2021,May,Street,Snowy,50.72799652,3,116,Male,0.244952644,0,Good,1,0,Minor,19,2,11.02411805,8350.440402,Distracted Driving,8,11435.52675,14389.94672,3203.419934
ACC17106,Germany,2021,March,Street,Clear,451.5026677,3,52,Male,0.039099911,0,Poor,2,1,Minor,14,4,51.60964437,4458.683325,Drunk Driving,5,15262.29615,8980.809786,2432.994884
ACC17107,Germany,2021,September,Highway,Windy,408.5621078,3,98,Female,0.040042293,1,Moderate,1,1,Moderate,1,1,17.47372141,3596.770043,Drunk Driving,5,31279.68612,75818.77756,1436.669845
ACC17108,Brazil,2021,March,Street,Snowy,471.0663679,2,39,Female,0.096506851,0,Poor,0,1,Moderate,3,4,22.8763342,2414.422717,Distracted Driving,5,21702.62496,94981.67916,788.6645887
ACC17109,UK,2021,December,Highway,Foggy,359.7873307,2,41,Female,0.149893286,1,Moderate,1,2,Moderate,14,0,56.17730678,1639.908219,Mechanical Failure,6,22853.56744,13102.85666,3932.319969
ACC17110,USA,2021,April,Highway,Rainy,233.4864859,2,44,Male,0.145657194,0,Good,2,2,Minor,14,4,16.3409852,5305.521161,Distracted Driving,7,2804.40761,31449.24098,4359.649573
ACC17111,USA,2021,December,Street,Foggy,359.2855908,3,58,Male,0.203384542,0,Good,1,1,Minor,4,1,29.67191363,2024.702977,Mechanical Failure,2,7748.032514,88648.99674,4580.704978
ACC17112,Australia,2021,April,Main Road,Rainy,252.8093229,3,101,Male,0.175342312,1,Poor,2,2,Severe,10,3,20.83055889,5939.27274,Mechanical Failure,4,18745.2897,49408.56335,4659.299447
ACC17113,Japan,2021,March,Main Road,Rainy,172.9332568,1,85,Male,0.144579338,1,Good,0,0,Moderate,5,4,21.39876531,7611.076516,Mechanical Failure,5,28960.05188,20984.71334,2113.367147
ACC17114,India,2021,September,Highway,Foggy,261.7618124,2,45,Male,0.237527483,0,Moderate,0,1,Moderate,18,1,7.293130462,8985.61801,Drunk Driving,7,39090.20058,44582.29315,4077.926322
ACC17115,Australia,2021,December,Street,Snowy,133.315787,1,67,Male,0.111614139,1,Good,2,1,Severe,14,0,57.76590468,816.9208793,Speeding,9,19306.67121,61970.42455,1690.213682
ACC17116,Canada,2021,April,Street,Windy,232.5076949,4,90,Female,0.174782626,1,Good,1,0,Moderate,5,0,22.61056101,8437.02508,Drunk Driving,1,49722.13214,4607.178275,2631.387514
ACC17117,Canada,2021,June,Street,Foggy,297.0988916,1,33,Male,0.187181921,1,Good,2,1,Moderate,13,0,46.58367983,5290.823376,Drunk Driving,0,1907.468713,74838.59915,1928.803178
ACC17118,India,2021,November,Highway,Snowy,202.94835,2,53,Male,0.224478449,0,Moderate,1,0,Minor,16,0,15.53240335,711.021285,Drunk Driving,4,9986.610823,6182.501684,1394.53324
ACC17119,UK,2021,November,Main Road,Windy,377.1504699,3,39,Female,0.199656274,1,Poor,0,0,Moderate,12,1,23.58176795,5324.093112,Drunk Driving,0,38622.81594,23441.0142,1285.167132
ACC17120,Russia,2021,September,Street,Windy,365.6727912,3,77,Male,0.035779312,0,Poor,2,0,Moderate,17,1,39.92136665,7311.288687,Drunk Driving,2,5714.055479,24367.68122,2596.706202
ACC17121,Germany,2021,March,Main Road,Snowy,318.1899537,2,49,Male,0.24420284,0,Poor,2,0,Severe,5,1,42.12713516,1540.358897,Distracted Driving,7,26728.63714,95503.84426,3542.303328
ACC17122,Japan,2021,September,Highway,Foggy,318.9297499,4,81,Female,0.222074141,1,Moderate,0,2,Minor,17,4,35.88470647,1259.627466,Speeding,3,26561.40806,17748.49502,1125.135018
ACC17123,UK,2021,January,Street,Rainy,103.0850151,3,49,Male,0.209587658,0,Poor,2,2,Severe,10,1,38.71663689,4708.884296,Drunk Driving,0,46225.80483,79036.53163,4604.042339
ACC17124,Brazil,2021,November,Highway,Windy,223.8268263,1,30,Male,0.114776258,0,Good,0,1,Severe,17,3,48.38595912,1587.425617,Distracted Driving,6,34081.80823,55215.79629,1296.993101
ACC17125,Russia,2021,July,Street,Snowy,454.1007127,2,51,Female,0.18377731,0,Good,0,2,Minor,10,2,14.27026802,9978.062102,Mechanical Failure,9,42677.37802,69121.03227,1126.859344
ACC17126,Germany,2021,May,Highway,Rainy,148.0671969,1,110,Female,0.128793753,0,Good,1,1,Moderate,13,2,51.10163553,9730.951656,Mechanical Failure,7,33046.5815,72245.65272,1607.59989
ACC17127,Russia,2021,October,Street,Snowy,109.9065873,2,34,Male,0.113982657,1,Moderate,2,2,Moderate,17,2,14.54435332,5429.517077,Mechanical Failure,0,11770.94776,64268.50639,4295.4967
ACC17128,China,2021,June,Street,Snowy,152.8680334,1,90,Female,0.208556782,0,Poor,2,2,Severe,2,4,55.46985968,8610.737029,Weather,3,26047.14592,1576.388282,2936.782805
ACC17129,Japan,2021,July,Street,Windy,348.9101455,2,70,Male,0.047226604,0,Good,0,2,Minor,4,1,30.95198302,8924.566733,Distracted Driving,3,9205.91607,98693.48791,1847.948884
ACC17130,Russia,2021,July,Highway,Clear,401.6977105,3,52,Female,0.240103605,1,Poor,1,1,Minor,18,1,33.01825887,7682.731695,Speeding,2,7100.338679,30971.27684,1552.387498
ACC17131,Japan,2021,February,Street,Snowy,141.8432238,1,104,Female,0.175628042,0,Moderate,1,2,Minor,9,2,27.0293722,1037.052667,Weather,7,4902.692215,14363.05905,2959.770313
ACC17132,Germany,2021,August,Street,Rainy,457.6580573,1,55,Male,0.201565921,0,Poor,2,1,Minor,17,4,8.418265016,2718.916692,Speeding,3,30125.44931,2178.635069,3335.179195
ACC17133,Brazil,2021,November,Highway,Rainy,181.7312875,4,111,Female,0.063677793,1,Good,0,0,Moderate,18,3,29.07636761,9791.964787,Mechanical Failure,6,47611.21408,29203.27356,2638.759481
ACC17134,USA,2021,August,Main Road,Windy,188.0237459,1,69,Female,0.076485953,0,Moderate,2,2,Minor,15,4,10.06060838,7628.266498,Weather,0,48341.39624,95590.77863,3039.613871
ACC17135,Canada,2021,August,Street,Windy,262.8927499,4,113,Male,0.075026501,0,Good,1,0,Moderate,7,0,13.39641129,7807.541864,Drunk Driving,8,25771.35907,48842.50411,1685.243266
ACC17136,India,2021,September,Highway,Rainy,441.4650661,2,113,Female,0.189396386,1,Moderate,0,1,Minor,16,4,53.41958864,9066.679302,Mechanical Failure,5,13380.36488,88016.17418,1539.772031
ACC17137,India,2021,March,Street,Foggy,448.107786,4,74,Male,0.019816049,1,Poor,1,0,Severe,14,1,27.9749385,7445.202559,Weather,6,34514.30983,27028.62869,330.1410761
ACC17138,Russia,2021,October,Main Road,Foggy,219.9368628,1,50,Male,0.210022596,0,Poor,0,1,Minor,14,2,6.00246991,2108.267353,Mechanical Failure,2,23857.2207,64155.83175,194.1697475
ACC17139,USA,2021,April,Highway,Foggy,70.30931093,4,41,Female,0.173958384,0,Moderate,2,2,Minor,15,3,7.916017829,9497.835427,Speeding,7,11383.46114,38914.99101,488.349423
ACC17140,Canada,2021,March,Street,Rainy,282.4872203,4,95,Female,0.056195982,0,Moderate,0,0,Severe,4,4,54.15614989,5419.344716,Weather,5,8111.468799,27191.81247,3887.054813
ACC17141,USA,2021,May,Street,Snowy,112.7848527,3,70,Male,0.004986328,1,Moderate,0,2,Severe,8,2,11.968678,1690.790556,Drunk Driving,7,34977.5448,60060.19691,741.6473898
ACC17142,UK,2021,July,Street,Snowy,131.3762839,2,85,Male,0.077877114,0,Poor,1,0,Minor,9,1,33.0088389,5411.123676,Distracted Driving,4,4368.028523,77923.13866,2538.858098
ACC17143,Germany,2021,March,Main Road,Clear,424.9221739,2,82,Female,0.011920604,1,Poor,2,0,Minor,3,0,29.68091068,264.5268464,Weather,1,47665.29192,64810.60501,4610.321609
ACC17144,Russia,2021,March,Main Road,Clear,402.3049426,1,32,Female,0.117612874,0,Poor,2,0,Moderate,9,0,26.45439739,3268.557948,Weather,2,34045.75389,59602.01634,2797.597411
ACC17145,Australia,2021,January,Main Road,Clear,140.9561175,3,96,Female,0.147815752,1,Poor,2,1,Moderate,17,3,36.62903798,2451.521343,Drunk Driving,0,10060.36519,5820.337292,3425.279416
ACC17146,Canada,2021,August,Main Road,Rainy,492.0764222,4,38,Female,0.121448466,1,Good,2,1,Minor,11,4,38.9286133,2264.086857,Weather,1,40069.05299,76570.10918,3970.357477
ACC17147,China,2021,October,Main Road,Clear,478.7749902,4,48,Male,0.143494587,0,Good,1,1,Moderate,15,2,8.288615457,5824.020023,Mechanical Failure,4,40903.01635,17452.77113,4984.894429
ACC17148,UK,2021,March,Street,Rainy,326.7282902,3,96,Male,0.176328814,1,Poor,2,0,Minor,13,1,23.01635319,1259.165475,Mechanical Failure,9,15379.31591,29378.62293,3514.794368
ACC17149,USA,2021,June,Main Road,Rainy,270.5573973,4,97,Male,0.108739952,0,Good,1,2,Minor,18,1,14.38617958,4494.227163,Mechanical Failure,5,14723.19546,36507.39599,2331.882126
ACC17150,Canada,2021,February,Highway,Snowy,178.1637901,4,49,Male,0.173022647,0,Good,0,2,Severe,0,1,51.86867188,3540.545387,Speeding,9,40679.84987,90665.68296,3329.834309
ACC17151,Canada,2021,June,Highway,Snowy,332.2888875,3,58,Male,0.074372661,1,Poor,2,0,Severe,7,2,50.58917531,470.0837727,Drunk Driving,2,660.5627913,65708.37313,4301.968162
ACC17152,Australia,2021,June,Street,Windy,231.9439213,4,107,Male,0.119478197,1,Good,0,2,Moderate,11,1,19.75634803,605.4332509,Drunk Driving,3,19631.16775,86222.73901,2048.833537
ACC17153,Russia,2021,January,Street,Snowy,59.8394117,2,67,Male,0.175635576,1,Moderate,2,0,Severe,7,3,12.69534611,3247.134316,Weather,3,24981.57863,89254.45902,1174.310061
ACC17154,India,2021,November,Main Road,Snowy,102.2499047,2,60,Male,0.106724902,1,Good,0,1,Minor,10,0,38.38653622,9287.834172,Speeding,9,17163.8957,20946.65154,4324.333105
ACC17155,Canada,2021,December,Highway,Foggy,229.4783112,1,85,Male,0.125265051,0,Good,2,0,Moderate,0,4,49.12909934,5725.225693,Distracted Driving,8,38564.50467,96589.07441,271.9057625
ACC17156,Brazil,2021,July,Street,Clear,460.7705308,2,106,Male,0.023756302,0,Moderate,2,1,Moderate,4,2,35.8843573,4855.972236,Mechanical Failure,9,22088.81744,60211.98501,256.3513379
ACC17157,Australia,2021,January,Street,Rainy,127.1369013,2,56,Female,0.126853728,0,Moderate,2,0,Severe,19,0,23.48029637,5048.972338,Distracted Driving,0,33569.80924,83174.51445,1480.675837
ACC17158,Germany,2021,February,Highway,Windy,228.3357585,4,35,Female,0.160315495,0,Moderate,0,1,Severe,11,0,5.066358299,5695.47848,Mechanical Failure,6,16608.87485,3727.784421,526.1277092
ACC17159,Brazil,2021,February,Highway,Clear,374.0503277,3,80,Female,0.203816996,1,Poor,2,0,Severe,5,0,25.03610565,1974.874086,Drunk Driving,2,11284.70281,38159.8269,2007.575614
ACC17160,USA,2021,July,Main Road,Foggy,108.9405919,1,75,Male,0.117047202,1,Moderate,0,1,Minor,7,2,56.33432619,5864.613393,Speeding,9,3726.165328,75125.91914,2408.735161
ACC17161,USA,2021,January,Street,Windy,93.53149705,2,72,Male,0.078320351,0,Good,0,1,Moderate,7,2,49.64814839,3494.989891,Speeding,5,10018.7384,28632.5237,502.2663494
ACC17162,Australia,2021,December,Main Road,Windy,140.5093532,3,52,Female,0.156834179,1,Moderate,2,1,Severe,4,1,15.29210677,6171.959965,Drunk Driving,7,8215.016344,50482.17091,210.4565578
ACC17163,Russia,2021,January,Highway,Foggy,413.7259696,4,101,Male,0.225038473,1,Good,2,0,Severe,17,0,35.43491788,3245.418626,Mechanical Failure,2,28854.4131,46261.66374,4308.04303
ACC17164,Australia,2021,February,Main Road,Foggy,359.2399961,1,59,Male,0.179754009,1,Poor,1,2,Severe,9,4,39.63466095,2553.234431,Weather,0,20894.83081,43024.95815,3030.911891
ACC17165,China,2021,August,Highway,Clear,118.2533528,4,71,Male,0.023116552,0,Good,1,1,Minor,13,0,36.14070414,9933.411636,Weather,7,43767.15473,54749.48253,4774.72932
ACC17166,Russia,2021,April,Main Road,Foggy,110.1778379,3,70,Female,0.161168555,1,Good,2,2,Severe,14,3,54.19463697,6143.404871,Speeding,0,10779.71613,84761.31473,3635.980612
ACC17167,Japan,2021,June,Main Road,Clear,228.9422736,3,70,Female,0.17775456,1,Moderate,2,1,Severe,4,2,44.98636832,8008.86292,Mechanical Failure,0,23704.98287,60547.65585,3106.702213
ACC17168,Canada,2021,November,Street,Clear,296.7645369,4,59,Female,0.162678696,0,Good,1,2,Moderate,9,3,36.7153481,4531.961301,Speeding,1,1226.487282,5245.419751,1017.950885
ACC17169,Brazil,2021,July,Street,Snowy,297.5316965,4,38,Female,0.126507152,0,Good,2,2,Minor,6,3,13.62563271,4678.493831,Weather,1,8009.831128,37858.05548,3469.583617
ACC17170,Brazil,2021,September,Main Road,Windy,346.858206,1,113,Female,0.129798884,0,Good,0,0,Minor,15,4,34.94574868,8133.558265,Distracted Driving,8,3803.349222,74733.65876,1286.229866
ACC17171,India,2021,May,Street,Rainy,414.8537335,2,63,Female,0.150068354,1,Moderate,0,2,Minor,1,3,41.36832756,2150.211565,Speeding,9,29384.85289,23472.04622,96.08293436
ACC17172,Australia,2021,February,Main Road,Windy,371.021038,4,112,Male,0.063521078,0,Poor,0,2,Severe,2,1,37.80499451,4729.145393,Distracted Driving,7,29952.49228,85507.52296,4406.891221
ACC17173,Russia,2021,June,Highway,Snowy,492.4369962,2,116,Male,0.015273914,1,Poor,0,1,Moderate,3,2,7.956158501,7749.844264,Mechanical Failure,5,40212.5111,11810.03207,2296.626099
ACC17174,Brazil,2021,March,Main Road,Windy,408.4892161,2,111,Female,0.027473425,1,Moderate,1,2,Moderate,16,1,37.44650133,404.5225704,Speeding,0,12205.51596,13713.60363,3956.751222
ACC17175,USA,2021,July,Main Road,Clear,361.2748184,1,35,Male,0.246277254,1,Poor,2,0,Minor,10,3,35.59340509,7489.636754,Weather,3,6136.72747,12484.7792,1694.79373
ACC17176,UK,2021,October,Highway,Clear,300.1276791,2,45,Female,0.081045522,0,Good,0,1,Severe,17,4,5.298287876,7662.466582,Drunk Driving,2,38328.18994,66985.84252,4996.785345
ACC17177,Germany,2021,November,Highway,Foggy,243.0628291,4,92,Female,0.219518257,0,Good,1,1,Moderate,5,4,25.72143055,8435.162158,Mechanical Failure,2,20577.32272,26420.83386,2874.733408
ACC17178,Japan,2021,July,Highway,Clear,304.0397769,2,82,Male,0.176955418,0,Good,2,1,Severe,8,0,10.51509025,8604.427202,Speeding,4,38855.66092,27462.0649,4092.682032
